StoreID,StoreName,Category,City,OpeningDate
362,Arte do Prato EIRELI Shopping,Sushi,Pedreiras,2025-09-21
363,Samuel Burguer Shopping Avenida,Comida Brasileira,Cerro Azul,2021-05-21
364,Mesa Brasileira ME Lagoa,Comida Brasileira,Jarinu,2024-03-22
365,Mesa & Receita LTDA Shopping Cidade,Sobremesas,Mairiporã,2026-01-13
366,Sabor em Foco ME Belvedere,Pizza,Cantagalo,2025-10-12
367,Sabor Rústico ME Galeria,Burgers,Arvoredo,2022-05-05
368,Sabor Autêntico EIRELI Lagoa,Burgers,Westfália,2024-09-26
369,Marcos Burguer Pátio,Pizza,Cabo de Santo Agostinho,2022-03-01
370,Vini Burguer Shopping,Burgers,Lizarda,2021-06-08
371,Cantina Mexicana Shopping,Churrasco,Sinop,2023-09-14
372,Tempero da Casa ME Filial,Sobremesas,Pereira Barreto,2024-03-07
373,Sabor da Gente LTDA Avenida,Churrasco,Ribeirão Cascalheira,2021-06-02
374,Naturalmente Shopping,Sobremesas,Açucena,2024-02-15
375,Prato & Fogo LTDA Pátio,Sushi,Congonhas,2022-11-13
376,Sabor & Tradição LTDA Shopping Avenida,Comida Brasileira,Sapucaí-Mirim,2023-03-16
377,Nando Burguer Filial,Comida Brasileira,Santa Juliana,2021-12-15
378,Leve Sabor Pátio,Sobremesas,Ji-Paraná,2024-02-02
379,Mané Burguer Galeria,Burgers,Presidente Figueiredo,2025-11-04
380,Mundo dos Doces Pátio,Burgers,Sananduva,2024-07-15
381,Tempero Bom de Minas Shopping Cidade,Comida Brasileira,Tamarana,2022-05-25
382,La Fiesta Food Pátio,Vegetariano,Agricolândia,2023-02-04
383,Sushi Way Cidade,Pizza,Carlópolis,2022-06-18
384,Mesa & Receita LTDA Pátio,Comida Brasileira,Três Barras do Paraná,2022-08-03
385,La Fiesta Food Lagoa,Burgers,Major Vieira,2024-08-02
386,La Cucina Cidade,Churrasco,Acrelândia,2021-04-17
387,Paulinho Burguer Lagoa,Vegetariano,Uarini,2022-08-10
388,Cozinha Raiz Urbana ME Lagoa,Burgers,Agrestina,2023-11-28
389,Arte na Cozinha EIRELI Avenida,Comida Brasileira,Santana do Piauí,2024-08-01
390,Pizza & Cia Pátio,Burgers,Panamá,2023-03-12
391,Panela Viva LTDA Filial,Churrasco,Belágua,2023-05-08
392,Urban Burger Belvedere,Churrasco,Bom Jesus do Sul,2022-06-08
393,Panela Simples ME Filial,Vegetariano,Guarulhos,2021-12-31
394,Pizza Nostra Avenida,Vegetariano,São Luiz do Norte,2024-05-02
395,Temaki Bar Shopping Avenida,Vegetariano,Antônio Martins,2021-05-30
396,Murilo Burguer Filial,Churrasco,Vargem Grande do Rio Pardo,2025-01-31
397,Bruno Burguer Filial,Burgers,Nova Bandeirantes,2022-12-22
398,Cozinha Raiz Brasileira EIRELI Belvedere,Pizza,Jequitinhonha,2022-10-12
399,Tio João Burguer Shopping Cidade,Sobremesas,Figueirão,2024-12-30
400,Prato & Panela ME Lagoa,Burgers,Palestina,2024-01-21
401,Sabor em Movimento LTDA Pátio,Sushi,Ubiretama,2023-09-05
402,Prato Nobre EIRELI Pátio,Vegetariano,Baixa Grande do Ribeiro,2023-01-07
403,Cozinha de Raiz EIRELI Shopping Avenida,Pizza,Jerumenha,2022-12-23
404,Burger House Shopping Avenida,Vegetariano,Miracema do Tocantins,2021-04-13
405,Cantina Italiana Shopping,Pizza,São Bentinho,2022-09-22
406,Street Food Pátio,Burgers,Ladainha,2024-06-20
407,Bistrô Central Avenida,Pizza,Fortaleza dos Valos,2023-11-15
408,Juca Burguer Avenida,Vegetariano,Porto Esperidião,2023-06-14
409,Cozinha do Dia a Dia EIRELI Filial,Churrasco,Angelândia,2021-09-02
410,Padaria Gourmet Cidade,Sushi,Guareí,2023-06-16
411,Sabor & Raiz ME Lagoa,Vegetariano,Santa Terezinha de Itaipu,2024-01-25
412,Essência do Prato EIRELI Pátio,Comida Brasileira,Nobres,2025-05-31
413,SaborArte Shopping,Burgers,Minas do Leão,2024-06-24
414,Tonho Burguer Pátio,Vegetariano,Santa Maria do Herval,2025-08-22
415,Receita Urbana LTDA Filial,Churrasco,Guaíba,2023-11-24
416,Nego Burguer Pátio,Churrasco,Santana do Seridó,2021-04-25
417,Peixe na Brasa Belvedere,Sushi,Chapada Gaúcha,2022-01-23
418,Sabor de Casa Shopping Cidade,Burgers,Irajuba,2023-04-21
419,Tio João Burguer Avenida,Comida Brasileira,Sobrália,2022-08-07
420,Thiago Burguer Avenida,Churrasco,Ourizona,2026-01-07
421,Na Brasa Cidade,Vegetariano,Marcolândia,2023-05-04
422,Forno Dourado Pátio,Sushi,Álvares Machado,2021-05-28
423,Cozinha de Raiz EIRELI Pátio,Pizza,Damolândia,2022-01-01
424,Toque do Chef ME Filial,Comida Brasileira,Fortuna de Minas,2024-10-11
425,Prato Rústico ME Pátio,Sobremesas,Gentil,2024-01-09
426,Cozinha Popular ME Pátio,Comida Brasileira,Rosana,2023-10-01
427,Sabor Consciente LTDA Shopping Cidade,Sushi,Caridade,2024-10-16
428,Cozinha de Origem EIRELI Lagoa,Sobremesas,Água Fria de Goiás,2025-06-06
429,Bistrô Central Shopping Avenida,Vegetariano,São Sebastião do Rio Preto,2022-01-24
430,Casa do Sushi Belvedere,Churrasco,Santa Cruz de Goiás,2024-05-10
431,Forno da Vila EIRELI Shopping Avenida,Sobremesas,Feira da Mata,2025-12-26
432,Vini Burguer Cidade,Churrasco,Axixá do Tocantins,2022-09-12
433,Pastelaria Central Shopping,Comida Brasileira,Santana do Deserto,2023-04-01
434,Sabor Carioca Pátio,Vegetariano,Timbé do Sul,2021-06-16
435,Casa do Sushi Avenida,Churrasco,Patrocínio do Muriaé,2024-10-15
436,Essência do Prato EIRELI Shopping Cidade,Churrasco,Glória,2021-02-04
437,Sabor em Movimento LTDA Pátio,Comida Brasileira,Pintadas,2025-07-03
438,Doce Tentação Shopping Avenida,Churrasco,Chapada,2025-08-29
439,Mesa Caseira LTDA Lagoa,Burgers,São José da Lagoa Tapada,2022-10-04
440,Pastelaria Central Lagoa,Sushi,Itacuruba,2024-03-06
441,Panela & Prosa LTDA Belvedere,Sushi,Joaçaba,2024-09-30
442,Ponto da Panela ME Galeria,Comida Brasileira,Eunápolis,2021-09-04
443,Bella Cucina Avenida,Burgers,Ladainha,2023-11-21
444,Raiz do Sabor EIRELI Belvedere,Churrasco,Águas Frias,2023-10-02
445,Mesa de Sabores LTDA Pátio,Burgers,Jaci,2022-02-21
446,Sabor Diário LTDA Shopping Cidade,Vegetariano,Abre Campo,2023-08-21
447,Sabor Brasil Avenida Lagoa,Pizza,Santana dos Garrotes,2025-05-24
448,Pastel & Cia Galeria,Sushi,Itapeva,2023-09-17
449,Caio Burguer Galeria,Burgers,Barreiras do Piauí,2024-07-21
450,Almoço Certo Belvedere,Vegetariano,Umari,2023-11-09
451,Sabor da Terra ME Cidade,Comida Brasileira,Arroio Grande,2024-07-03
452,Mesa Criativa LTDA Lagoa,Sushi,São Geraldo,2023-08-06
453,Panela Crioula LTDA Cidade,Comida Brasileira,Jesuânia,2025-10-18
454,Verde & Leve Shopping Cidade,Burgers,Brasilândia do Tocantins,2022-03-01
455,Raízes da Cozinha ME Shopping Avenida,Pizza,Barão,2022-09-18
456,Cozinha do Sítio EIRELI Lagoa,Sushi,Brunópolis,2024-08-28
457,Pizza & Cia Shopping,Sushi,Barrinha,2024-04-21
458,Thiago Burguer Shopping Cidade,Vegetariano,Pastos Bons,2022-07-24
459,Sabor & Companhia Pátio,Churrasco,Vertente do Lério,2025-12-03
460,Toque do Chef ME Lagoa,Churrasco,Palestina,2023-08-23
461,El Sabor Cidade,Churrasco,Juquitiba,2024-07-14
462,Juca Burguer Avenida,Comida Brasileira,Santo Amaro,2025-09-28
463,Ben Burguer Shopping Cidade,Pizza,Gurjão,2021-01-31
464,Tempero Bom de Minas Shopping Cidade,Sushi,Taiaçu,2023-09-01
465,Mesa Viva LTDA Filial,Pizza,Avelinópolis,2023-07-10
466,Tio João Burguer Filial,Sushi,Fernandes Tourinho,2022-11-14
467,Mesa & Sabor ME Filial,Vegetariano,Águas da Prata,2024-09-26
468,Sabor Oriental Lagoa,Comida Brasileira,Vitor Meireles,2026-01-05
469,Biel Burguer Shopping Cidade,Sushi,Rifaina,2023-10-28
470,Renan Burguer Belvedere,Vegetariano,Gilbués,2025-01-13
471,Prato & Fogo LTDA Lagoa,Sobremesas,Anitápolis,2024-11-02
472,Léo Burguer Lagoa,Churrasco,Serra Dourada,2024-11-03
473,Cozinha do Dia a Dia EIRELI Avenida,Pizza,Alto Piquiri,2022-11-24
474,Fogo & Lenha LTDA Shopping,Sobremesas,Itaboraí,2025-06-06
475,Sabor Elementar ME Avenida,Pizza,São José do Barreiro,2025-02-08
476,Chapa Quente Pátio,Comida Brasileira,Bela Vista de Minas,2022-07-11
477,Ponto do Prato ME Galeria,Sobremesas,Chapadinha,2021-10-20
478,Mesa Generosa LTDA Pátio,Sobremesas,Frei Paulo,2023-06-30
479,Cantinho Mineiro Pátio,Burgers,Ibertioga,2025-06-19
480,Mauro Burguer Shopping Avenida,Burgers,Minas Novas,2023-12-07
481,Sabor da Vila LTDA Avenida,Comida Brasileira,Guaratuba,2021-11-16
482,Prato da Vila EIRELI Shopping Cidade,Pizza,Godofredo Viana,2023-01-29
483,Prato & Fogo LTDA Galeria,Sobremesas,Remígio,2023-09-21
484,Ponto da Panela ME Shopping Cidade,Vegetariano,Santa Rita do Sapucaí,2022-12-28
485,Sabor do Forno ME Belvedere,Pizza,Rio do Fogo,2022-10-10
486,Cozinha da Gente ME Galeria,Pizza,Santo Afonso,2022-05-02
487,Verde & Leve Shopping,Vegetariano,Ibiracatu,2021-04-15
488,Fogo & Lenha LTDA Shopping,Sobremesas,São Manuel,2021-06-22
489,Cozinha Essencial EIRELI Cidade,Churrasco,Aracruz,2023-03-01
490,Mesa & Companhia EIRELI Lagoa,Vegetariano,Mirador,2025-02-14
491,Sabor Original EIRELI Belvedere,Sobremesas,Areial,2021-09-13
492,Oriente Express Lagoa,Sobremesas,Simonésia,2024-12-14
493,Sabor Brasil Avenida Avenida,Sushi,Augusto Corrêa,2024-08-09
494,Prato do Chef ME Shopping Avenida,Sobremesas,Serranópolis de Minas,2025-12-23
495,Tradição na Mesa LTDA Filial,Sushi,Maquiné,2022-09-26
496,Cozinha Natural EIRELI Filial,Pizza,Itambé do Mato Dentro,2024-05-06
497,Prato Popular ME Lagoa,Vegetariano,Itapuã do Oeste,2025-04-14
498,Tempero Bom de Minas Avenida,Burgers,Itapuca,2024-06-24
499,Sabor & Raiz ME Avenida,Comida Brasileira,Alpercata,2023-02-27
500,Brasa & Fogo Lagoa,Burgers,Pedra Dourada,2022-05-03
501,Diego Burguer Galeria,Vegetariano,Inconfidentes,2021-02-16
502,Toque Caseiro ME Filial,Sushi,Mato Queimado,2021-12-27
503,Raiz do Sabor EIRELI Shopping Cidade,Burgers,Relvado,2024-09-11
504,Prato & Panela ME Galeria,Sushi,Ingá,2022-12-10
505,Cozinha Essência EIRELI Shopping Cidade,Sushi,Carmo do Rio Verde,2022-07-30
506,Sabor Brasil Avenida Shopping Avenida,Sobremesas,Santa Cruz de Goiás,2025-06-27
507,Chapa Quente Shopping,Churrasco,Itabela,2025-01-12
508,Tonho Burguer Shopping,Sushi,Vertente do Lério,2021-07-05
509,Pastelaria Central Belvedere,Comida Brasileira,Cambará,2025-10-27
510,Cantina Italiana Filial,Churrasco,Pedreira,2023-03-15
511,Panela & Arte ME Avenida,Burgers,Santo Expedito do Sul,2022-02-11
512,Ronaldo Burguer Cidade,Sobremesas,Macedônia,2024-12-18
513,Sushi Way Galeria,Burgers,Jacobina,2022-03-20
514,Forno a Lenha Pátio,Burgers,Morro da Garça,2025-01-12
515,Alma Gourmet EIRELI Galeria,Comida Brasileira,Coxim,2025-08-07
516,Panela do Povo LTDA Avenida,Sobremesas,Santo Anastácio,2025-11-01
517,Rafa Burguer Shopping Cidade,Sobremesas,Calçoene,2023-10-12
518,Cozinha Essencial EIRELI Shopping Avenida,Sobremesas,Serranópolis de Minas,2024-11-05
519,Doce Tentação Avenida,Burgers,Alexandria,2025-05-17
520,Café Urbano Filial,Vegetariano,Porto União,2024-09-16
521,Sabor Original EIRELI Shopping Avenida,Vegetariano,Santa Helena de Minas,2025-09-28
522,Tata Burguer Lagoa,Pizza,Sussuapara,2024-11-15
523,Hora do Lanche Shopping,Sobremesas,Floraí,2022-06-08
524,Mesa & Sabor ME Pátio,Comida Brasileira,Francisco Alves,2025-02-12
525,Panela Moderna LTDA Pátio,Vegetariano,Alfenas,2024-11-28
526,Sushi Prime II Lagoa,Comida Brasileira,Sertânia,2023-04-15
527,Tonho Burguer Shopping Cidade,Sobremesas,Bacuri,2023-03-09
528,Padaria Gourmet Filial,Comida Brasileira,Igaratinga,2023-06-10
529,Sabor em Movimento LTDA Galeria,Vegetariano,Anastácio,2025-07-07
530,Ronaldo Burguer Belvedere,Sushi,Caiabu,2025-03-15
531,Vini Burguer Lagoa,Churrasco,Central do Maranhão,2023-02-12
532,Alex Burguer Shopping,Burgers,Itiquira,2023-06-02
533,Fogo & Lenha LTDA Lagoa,Sobremesas,Serranos,2024-10-27
534,Sapore Italiano Shopping,Burgers,Porto Belo,2021-09-27
535,Sabor Original EIRELI Shopping Avenida,Vegetariano,Ouro Preto,2023-07-06
536,Alma Gourmet EIRELI Shopping Avenida,Pizza,Elias Fausto,2023-01-28
537,Kadu Burguer Pátio,Sobremesas,Farol,2023-05-24
538,Cantinho do Sabor de Casa Belvedere,Sobremesas,São Miguel do Tapuio,2023-12-09
539,Igor Burguer Cidade,Burgers,Careaçu,2023-10-20
540,Mesa do Dia LTDA Cidade,Sobremesas,Francinópolis,2025-09-04
541,Toque Brasileiro ME Pátio,Burgers,Acajutiba,2021-10-07
542,Big Zeca Burguer Shopping Avenida,Sobremesas,Buriti do Tocantins,2022-04-04
543,Sabor Autêntico EIRELI Shopping,Sushi,Pimenta,2022-05-13
544,Vida Saudável Shopping Avenida,Pizza,Mimoso do Sul,2023-01-18
545,Vini Burguer Avenida,Vegetariano,Miracema do Tocantins,2024-05-04
546,Pastel Express Cidade,Sushi,Santo Antônio de Lisboa,2022-05-19
547,Enzo Burguer Lagoa,Sushi,Tocos do Moji,2022-11-25
548,Panelinha de SP Shopping Avenida,Sobremesas,Sertanópolis,2021-08-17
549,Forno & Fogo EIRELI Avenida,Sobremesas,Pedro Osório,2024-08-10
550,Pastelaria Central Pátio,Comida Brasileira,Estreito,2024-07-19
551,Essência Gourmet ME Belvedere,Sobremesas,Bandeira do Sul,2023-11-24
552,Café Urbano Shopping,Vegetariano,Venda Nova do Imigrante,2025-09-11
553,Sabor & Companhia Shopping Cidade,Burgers,Pinheiros,2025-01-16
554,Sabor Completo LTDA Shopping Cidade,Pizza,Camalaú,2024-08-13
555,Sabor Consciente LTDA Pátio,Sobremesas,Tunápolis,2021-08-11
556,Forno Dourado Pátio,Vegetariano,Ibaretama,2022-11-03
557,Sabor do Dia EIRELI Pátio,Sobremesas,Planura,2024-08-27
558,Bom Apetite ME Filial,Churrasco,Couto de Magalhães de Minas,2024-05-24
559,Prato Rústico ME Filial,Burgers,Aiuaba,2026-01-18
560,Lanche & Cia Shopping,Vegetariano,Cajazeiras,2021-03-31
561,Toque Caseiro ME Shopping Cidade,Vegetariano,Passo de Torres,2025-12-23
562,Sabor Completo LTDA Filial,Sobremesas,Paratinga,2024-04-25
563,Receitas & Sabores LTDA Cidade,Vegetariano,Itatiba,2025-02-19
564,Diego Burguer Shopping Cidade,Vegetariano,Cruzeta,2021-02-17
565,Mucho Sabor Lagoa,Comida Brasileira,Mata Verde,2024-01-27
566,Mesa Brasileira ME Pátio,Churrasco,Alexandria,2023-08-15
567,Sabor Original EIRELI Galeria,Burgers,Oriximiná,2024-05-25
568,Comida Caseira Shopping,Comida Brasileira,Patos do Piauí,2024-08-23
569,Cozinha do Campo LTDA Cidade,Vegetariano,Santo André,2025-08-29
570,Sabor & Mesa ME Galeria,Vegetariano,Santo Inácio,2025-09-22
571,Seu Chico Burguer Filial,Churrasco,Potengi,2022-12-16
572,Cozinha da Praça EIRELI Pátio,Pizza,Itanhangá,2025-03-26
573,Sabor & Raiz ME Filial,Pizza,Itambé,2022-12-12
574,Lanchonete Central Cidade,Comida Brasileira,Serro,2023-05-27
575,Estação Gourmet Avenida Pátio,Comida Brasileira,Bom Progresso,2024-10-15
576,Cozinha de Origem EIRELI Filial,Vegetariano,São João,2025-03-18
577,Pastel Express Shopping,Pizza,Nazareno,2021-04-30
578,Receita & Mesa ME Avenida,Burgers,Canápolis,2024-05-22
579,Cozinha do Dia EIRELI Lagoa,Comida Brasileira,Ibaiti,2023-12-10
580,Essencial Gourmet EIRELI Shopping Cidade,Burgers,Axixá,2024-07-09
581,Forno Mestre LTDA Shopping Avenida,Pizza,Cerquilho,2022-06-26
582,Wok & Roll Belvedere,Sushi,Cambira,2025-01-21
583,Cantina Italiana Lagoa,Churrasco,Arandu,2022-03-02
584,Mesa Viva LTDA Pátio,Sobremesas,Planaltina do Paraná,2025-08-16
585,SaborArte Galeria,Vegetariano,Padre Bernardo,2021-04-23
586,Tonhão Burguer Lagoa,Vegetariano,Pinheiro Machado,2024-06-07
587,Panela & Arte ME Shopping,Vegetariano,Caridade,2025-11-18
588,Raízes da Cozinha ME Filial,Comida Brasileira,Itapecerica da Serra,2021-04-24
589,Mesa Brasileira ME Shopping Cidade,Vegetariano,Jerumenha,2021-10-17
590,Alma Gourmet EIRELI Cidade,Burgers,Gurupá,2024-09-22
591,Toque Caseiro ME Pátio,Churrasco,Vicente Dutra,2022-03-27
592,Vida Saudável Filial,Vegetariano,Santo Antônio dos Lopes,2025-01-03
593,Receita Urbana LTDA Filial,Sushi,Ceará-Mirim,2022-08-17
594,Street Food Shopping Avenida,Comida Brasileira,Tanque d'Arca,2021-07-05
595,Sabor Carioca Cidade,Vegetariano,Santo Antônio do Amparo,2023-04-18
596,Ponto da Panela ME Shopping,Vegetariano,Emilianópolis,2024-04-21
597,La Fiesta Food Shopping Avenida,Sushi,Renascença,2023-11-13
598,Food Point Filial,Burgers,Santa Cecília,2022-11-18
599,Mesa & Receita LTDA Shopping,Sushi,Abaiara,2024-12-12
600,Zé Burguer Shopping,Sobremesas,Brejo do Cruz,2023-11-11
601,Raiz do Sabor EIRELI Avenida,Sobremesas,Santo Expedito do Sul,2023-12-14
602,Cantinho Mineiro Pátio,Sobremesas,Matões,2024-04-21
603,Top Lanches Avenida,Sushi,Timon,2023-06-13
604,Cozinha Viva EIRELI Pátio,Sobremesas,Almas,2024-08-31
605,Café Urbano Filial,Sobremesas,Brasnorte,2023-03-24
606,Delícias Express Avenida,Comida Brasileira,Buriticupu,2021-10-11
607,Tempero Bom de Minas Galeria,Comida Brasileira,Nossa Senhora de Lourdes,2025-01-30
608,Beto Burguer Shopping Avenida,Sobremesas,Dobrada,2021-03-31
609,Forno da Vila EIRELI Cidade,Sobremesas,Ipiranga de Goiás,2025-09-01
610,Café Urbano Pátio,Sushi,Capitão Andrade,2021-07-10
611,Pizza & Cia Avenida,Comida Brasileira,Torres,2024-01-22
612,Mesa do Chef ME Shopping Cidade,Sushi,Abdon Batista,2022-12-27
613,Sabor de Casa Filial,Burgers,Foz do Iguaçu,2021-08-31
614,Mesa & Lenha EIRELI Lagoa,Churrasco,Olímpio Noronha,2021-06-04
615,Raízes da Cozinha ME Shopping Cidade,Sushi,Guarapari,2021-05-06
616,Comida Caseira Lagoa,Pizza,Salto do Itararé,2023-03-09
617,Prato do Chef ME Shopping,Burgers,Itanhandu,2022-10-11
618,Sushi House Shopping Cidade,Sobremesas,Caucaia,2021-04-03
619,Alex Burguer Lagoa,Pizza,Analândia,2022-05-18
620,Tempero Caseiro 2 Cidade,Vegetariano,Crato,2023-02-10
621,Cozinha Raiz Urbana ME Belvedere,Churrasco,Itaperuna,2022-02-26
622,Sabor Artesão ME Filial,Sobremesas,Matrinchã,2025-02-09
623,Panela Simples ME Lagoa,Churrasco,Bom Progresso,2022-01-20
624,Grill Master Filial,Comida Brasileira,Campo Limpo Paulista,2025-11-17
625,Brasa Nobre ME Shopping Avenida,Pizza,Florânia,2022-12-08
626,Yakissoba House Filial,Comida Brasileira,Embu das Artes,2025-01-13
627,La Fiesta Food Pátio,Sushi,Ouro Verde,2023-04-06
628,Prato em Foco LTDA Galeria,Sobremesas,Divinópolis,2024-03-21
629,Sabor Original EIRELI Shopping Avenida,Vegetariano,Curral de Cima,2022-07-05
630,Mesa do Sabor LTDA Pátio,Burgers,Vianópolis,2022-01-20
631,Receita Urbana LTDA Shopping Cidade,Churrasco,Maracanaú,2022-06-22
632,Panela do Povo LTDA Filial,Pizza,Iguatama,2023-09-23
633,Sabor de Casa Shopping Cidade,Vegetariano,Janaúba,2021-12-31
634,Zé Burguer Belvedere,Comida Brasileira,Cabeceiras,2026-01-01
635,Sabor na Brasa EIRELI Shopping,Sobremesas,Santa Maria do Tocantins,2021-04-19
636,Panela Crioula LTDA Galeria,Sushi,Ressaquinha,2023-09-26
637,Receita Urbana LTDA Belvedere,Comida Brasileira,Alto Paraíso,2025-12-23
638,Ponto do Prato ME Filial,Burgers,Modelo,2024-04-10
639,Sabor do Bairro LTDA Belvedere,Burgers,Uruaçu,2024-06-15
640,Sabor do Bairro LTDA Pátio,Sushi,Redenção do Gurguéia,2022-10-08
641,Ponto do Tempero ME Avenida,Burgers,Guaratuba,2021-09-23
642,Sabor Cotidiano ME Filial,Sushi,Itatiba,2023-02-23
643,Pastelaria Central Filial,Comida Brasileira,Francisco Badaró,2021-12-12
644,Pastel do Ponto Belvedere,Sobremesas,São Félix do Xingu,2023-08-24
645,Pastel Express Galeria,Burgers,Ibitiúra de Minas,2022-02-10
646,Delícias da Casa Shopping Cidade,Comida Brasileira,Cassilândia,2025-11-23
647,Burger House Shopping Avenida,Churrasco,Campina Grande do Sul,2021-06-06
648,Sabor & Mesa ME Shopping Cidade,Pizza,Nova Palma,2024-01-13
649,Raiz do Sabor EIRELI Filial,Pizza,Marinópolis,2025-08-12
650,Cozinha Essencial EIRELI Galeria,Burgers,Nova Xavantina,2024-09-21
651,Cozinha & Sabor EIRELI Cidade,Comida Brasileira,Alvarenga,2024-03-26
652,Tonho Burguer Shopping Avenida,Comida Brasileira,Ibitiúra de Minas,2021-09-01
653,Ben Burguer Galeria,Comida Brasileira,Tasso Fragoso,2025-05-20
654,Bella Cucina Shopping Avenida,Comida Brasileira,Passos,2023-12-26
655,Mesa Generosa LTDA Shopping,Vegetariano,Junco do Seridó,2021-03-10
656,Wok & Roll Lagoa,Sushi,Venda Nova do Imigrante,2024-08-27
657,Dona Rosa Burguer Filial,Pizza,Balneário Piçarras,2025-04-02
658,Receita da Vovó ME Shopping Cidade,Pizza,Trizidela do Vale,2021-12-23
659,Mesa Brasileira ME Filial,Burgers,Ibiaçá,2024-10-07
660,Guto Burguer Shopping Avenida,Sushi,Verdejante,2024-02-29
661,Tio João Burguer Belvedere,Sobremesas,Quebrangulo,2024-12-28
662,Sabor & Mesa ME Shopping Avenida,Sobremesas,Nova União,2022-05-20
663,Cozinha Raiz Brasileira EIRELI Cidade,Sobremesas,Malacacheta,2024-10-14
664,Thiago Burguer Cidade,Sobremesas,São Luís Gonzaga do Maranhão,2022-07-31
665,Doce Tentação Pátio,Comida Brasileira,Dourados,2025-07-09
666,Enzo Burguer Galeria,Vegetariano,Três Ranchos,2023-05-19
667,Receita da Vovó ME Cidade,Pizza,Barreiras do Piauí,2025-08-29
668,Doce Tentação Avenida,Sushi,Tabira,2025-03-12
669,Mesa do Dia LTDA Belvedere,Comida Brasileira,Mondaí,2025-01-13
670,Chapa Quente Avenida,Burgers,Serra da Saudade,2024-10-14
671,Tempero Caseiro 2 Filial,Burgers,Boninal,2023-05-13
672,Mesa do Sabor LTDA Shopping,Burgers,Santo Amaro do Maranhão,2023-10-28
673,Sabor Perfeito EIRELI Belvedere,Sobremesas,Antônio João,2023-03-03
674,Receita Urbana LTDA Galeria,Churrasco,Cornélio Procópio,2021-10-26
675,Padaria Gourmet Galeria,Comida Brasileira,Sales Oliveira,2023-06-15
676,Ben Burguer Galeria,Sushi,Curvelândia,2024-11-30
677,Sabor Natural da Casa ME Shopping Avenida,Churrasco,Taiaçu,2023-02-26
678,Sabor da Praça Cidade,Sobremesas,São João do Cariri,2025-01-12
679,Wok & Roll Avenida,Sobremesas,Mirante,2025-12-05
680,Pizzaria Bella Massa Filial,Pizza,Santo André,2024-04-21
681,Renan Burguer Lagoa,Burgers,Aurora do Pará,2023-12-11
